timestamp,record,sc_us_us/cm,sc_1_us/cm,ct_1,ct_2,temp_c,cdom_ppb_qse,cdom_ave_mv,cdom_ave_ppb_qse,cdom_stdev_ppb_qse,cdom_med_ppb_qse,turb_ntu,turb_ave_mv,turb_ave_ntu,turb_stdev_ntu,turb_med_ntu,cdom_mv,turb_mv
6/30/2020 17:00,0,71.94808,75.15238,0.05041761,46.83236,6.158,6.801821,245.1716,6.731854,0.06099539,6.724857,1.523948,55.60339,1.327515,0.1131891,1.253852,242.2192,54.1272
6/30/2020 17:10,1,-2.526647,-1.122436,0.00039243,-0.7070699,6.497,0.2214785,13.90085,0.1550104,0.05705589,0.1445155,9.019106,208.7587,8.969997,0.04163361,8.951582,13.5318,209.7429
6/30/2020 17:20,2,-2.834319,-1.437545,0.000196188,-0.8935602,6.079,17.30728,342.1085,9.48853,6.176753,10.45757,48.11547,948.4561,45.88105,1.059641,45.61708,366.7118,993.2341
6/30/2020 17:30,3,-2.232196,-0.8208688,0.000588811,-0.5204465,6.701,72.5332,1190.387,33.61174,16.6458,24.69742,129.2881,1559.461,76.3703,22.79,63.85297,590.0264,1097.503
6/30/2020 17:40,4,-2.498419,-1.093526,0.000392516,-0.7069874,7.326,65.57728,1068.135,30.13516,14.72683,24.3162,112.8955,1161.524,56.51318,30.0905,46.84291,674.0286,230.0901
6/30/2020 17:50,5,-2.468433,-1.062815,0.000392516,-0.7069874,8.26,6.72699,240.5706,6.601012,0.06376187,6.573017,0.4441438,26.08745,-0.1453366,0.2078694,-0.2313026,240.9398,27.07189
6/30/2020 18:00,6,-2.751207,-1.352425,0.000196188,-0.8935602,8.04,-0.00933494,7.014232,-0.04083016,0.03207316,-0.04782911,-0.4339145,19.56601,-0.4707578,0.03363316,-0.5014605,6.768118,18.95073
6/30/2020 18:10,7,68.84126,71.97047,0.04982623,46.27037,7.145,6.727196,242.0544,6.643209,0.0514318,6.650208,2.132865,66.08196,1.850398,0.1181168,1.795132,243.6542,66.32809
6/30/2020 18:20,8,72.159,75.36839,0.04955361,46.01129,5.524,6.611725,237.2556,6.50674,0.05707525,6.496242,2.335512,67.92795,1.942513,0.2053206,1.862685,240.9473,64.97456
6/30/2020 18:30,9,72.13734,75.34621,0.04943493,45.89851,5.458,6.573234,238.7324,6.548737,0.02969431,6.534739,4.497011,106.9374,3.88909,0.2249511,3.821543,239.5938,108.291
6/30/2020 18:40,10,72.2281,75.43916,0.04937426,45.84085,5.383,6.842696,246.239,6.762207,0.05792717,6.727212,8.684912,188.0325,7.935756,0.4857691,7.67171,247.7157,203.0456
6/30/2020 18:50,11,72.24443,75.45589,0.04927978,45.75107,5.316,6.766426,244.7874,6.720927,0.04590038,6.689429,11.05033,241.4645,10.60202,0.2236292,10.57745,245.0335,240.9722
6/30/2020 19:00,12,72.24149,75.45287,0.0491868,45.66271,5.259,6.728222,240.6131,6.602221,0.06162399,6.574222,15.91493,329.72,15.00599,0.3080562,14.90158,239.6285,347.9352
6/30/2020 19:10,13,72.29897,75.51174,0.04910217,45.58229,5.182,6.459679,234.2467,6.421173,0.03283785,6.421174,2.201471,70.77869,2.084765,0.06500494,2.066338,232.8927,69.05538
6/30/2020 19:20,14,72.25854,75.47034,0.04895533,45.44274,5.106,6.151852,223.1759,6.106344,0.0428738,6.113346,2.134027,70.04253,2.04803,0.04166105,2.066458,224.7762,69.05775
6/30/2020 19:30,15,72.22375,75.43472,0.04882907,45.32275,5.041,6.113424,220.7167,6.036409,0.05192344,5.997901,5.174693,129.131,4.996555,0.09673486,4.971984,219.3626,125.9304
6/30/2020 19:40,16,72.32748,75.54095,0.0487764,45.2727,4.966,6.113442,221.579,6.060932,0.02970445,6.036427,5.985547,138.4869,5.463418,0.3260836,5.242281,220.7173,148.9503
6/30/2020 19:50,17,72.33177,75.54534,0.04869042,45.19099,4.91,5.920911,213.824,5.840395,0.03465495,5.843896,8.5532,197.4517,8.405775,0.1492053,8.418061,216.6553,200.4061
6/30/2020 20:00,18,72.35594,75.5701,0.04861602,45.12029,4.853,6.113451,220.4714,6.029434,0.04875898,6.036436,9.837027,219.7328,9.517606,0.1706741,9.499178,219.3635,220.7176
6/30/2020 20:10,19,72.41689,75.63251,0.04856504,45.07184,4.797,6.537034,235.8589,6.46702,0.04287445,6.460019,2.539504,78.90685,2.490362,0.05065395,2.471934,236.9668,78.53756
