Time,wtemp_C,wtrhgt__2_mm,wtrhgt__3_mm
10/19/2020 18:00,3.9,188,188
10/19/2020 18:10,3.9,188,188
10/19/2020 18:20,3.8,188,188
10/19/2020 18:30,3.8,188,188
10/19/2020 18:40,3.8,188,188
10/19/2020 18:50,3.7,188,188
10/19/2020 19:00,3.7,188,188
10/19/2020 19:10,3.6,188,188
10/19/2020 19:20,3.6,188,188
10/19/2020 19:30,3.5,188,188
10/19/2020 19:40,3.5,188,188
10/19/2020 19:50,3.5,188,188
10/19/2020 20:00,3.5,188,188
10/19/2020 20:10,3.5,188,188
10/19/2020 20:20,3.5,188,188
10/19/2020 20:30,3.5,188,188
10/19/2020 20:40,3.4,188,188
10/19/2020 20:50,3.4,188,188
10/19/2020 21:00,3.4,188,188
10/19/2020 21:10,3.4,188,188
10/19/2020 21:20,3.4,188,188
10/19/2020 21:30,3.4,188,188
10/19/2020 21:40,3.4,188,188
10/19/2020 21:50,3.4,188,188
10/19/2020 22:00,3.4,188,188
10/19/2020 22:10,3.4,188,188
10/19/2020 22:20,3.4,188,188
10/19/2020 22:30,3.4,188,188
10/19/2020 22:40,3.3,188,188
10/19/2020 22:50,3.3,188,188
10/19/2020 23:00,3.3,188,188
10/19/2020 23:10,3.3,188,188
10/19/2020 23:20,3.3,188,188
10/19/2020 23:30,3.2,188,188
10/19/2020 23:40,3.2,188,188
10/19/2020 23:50,3.2,188,188
10/20/2020 0:00,3.2,188,188
10/20/2020 0:10,3.1,188,188
10/20/2020 0:20,3.1,188,188
10/20/2020 0:30,3.1,188,188
10/20/2020 0:40,3,188,188
10/20/2020 0:50,3,188,188
10/20/2020 1:00,3,188,188
10/20/2020 1:10,3,188,188
10/20/2020 1:20,3,188,188
10/20/2020 1:30,3,188,188
10/20/2020 1:40,3,188,188
10/20/2020 1:50,3,188,188
10/20/2020 2:00,3,188,188
10/20/2020 2:10,3,188,188
10/20/2020 2:20,2.9,188,188
10/20/2020 2:30,2.9,188,188
10/20/2020 2:40,2.9,188,188
10/20/2020 2:50,2.9,188,188
10/20/2020 3:00,2.9,188,188
10/20/2020 3:10,2.9,188,188
10/20/2020 3:20,2.9,188,188
10/20/2020 3:30,2.9,188,188
10/20/2020 3:40,2.8,188,188
10/20/2020 3:50,2.8,188,188
10/20/2020 4:00,2.8,188,188
10/20/2020 4:10,2.8,188,188
10/20/2020 4:20,2.8,188,188
10/20/2020 4:30,2.7,188,188
10/20/2020 4:40,2.7,188,188
10/20/2020 4:50,2.7,188,188
10/20/2020 5:00,2.7,188,188
10/20/2020 5:10,2.7,188,188
10/20/2020 5:20,2.7,188,188
10/20/2020 5:30,2.6,188,188
10/20/2020 5:40,2.6,188,188
10/20/2020 5:50,2.6,188,188
10/20/2020 6:00,2.6,188,188
10/20/2020 6:10,2.6,188,188
10/20/2020 6:20,2.6,188,188
10/20/2020 6:30,2.5,188,188
10/20/2020 6:40,2.5,188,188
10/20/2020 6:50,2.5,188,188
10/20/2020 7:00,2.5,188,188
10/20/2020 7:10,2.5,188,188
10/20/2020 7:20,2.5,188,188
10/20/2020 7:30,2.5,188,188
10/20/2020 7:40,2.5,188,188
10/20/2020 7:50,2.5,188,188
10/20/2020 8:00,2.5,188,188
10/20/2020 8:10,2.5,188,188
10/20/2020 8:20,2.5,188,188
10/20/2020 8:30,2.5,188,188
10/20/2020 8:40,2.5,188,188
10/20/2020 8:50,2.5,188,188
10/20/2020 9:00,2.5,188,188
10/20/2020 9:10,2.4,188,188
10/20/2020 9:20,2.4,188,188
10/20/2020 9:30,2.4,188,188
10/20/2020 9:40,2.4,188,188
10/20/2020 9:50,2.4,188,188
10/20/2020 10:00,2.4,188,188
10/20/2020 10:10,2.4,188,188
10/20/2020 10:20,2.5,188,188
10/20/2020 10:30,2.5,188,188
10/20/2020 10:40,2.5,188,188
10/20/2020 10:50,2.6,188,188
10/20/2020 11:00,2.6,188,188
10/20/2020 11:10,2.7,188,188
10/20/2020 11:20,2.7,188,188
10/20/2020 11:30,2.7,188,188
10/20/2020 11:40,2.8,188,188
10/20/2020 11:50,2.9,188,188
10/20/2020 12:00,2.9,188,188
10/20/2020 12:10,2.9,188,188
10/20/2020 12:20,3,188,188
10/20/2020 12:30,3,188,188
10/20/2020 12:40,3.1,188,188
10/20/2020 12:50,3.1,188,188
10/20/2020 13:00,3.2,188,188
10/20/2020 13:10,3.2,188,188
10/20/2020 13:20,3.3,188,188
10/20/2020 13:30,3.3,188,188
10/20/2020 13:40,3.4,188,188
10/20/2020 13:50,3.4,188,188
10/20/2020 14:00,3.5,188,188
10/20/2020 14:10,3.5,188,188
10/20/2020 14:20,3.6,188,188
10/20/2020 14:30,3.6,188,188
10/20/2020 14:40,3.7,188,187
10/20/2020 14:50,3.7,188,187
10/20/2020 15:00,3.7,188,187
10/20/2020 15:10,3.7,187,187
10/20/2020 15:20,3.8,187,187
10/20/2020 15:30,3.8,187,187
10/20/2020 15:40,3.8,187,187
10/20/2020 15:50,3.8,187,187
10/20/2020 16:00,3.8,187,187
10/20/2020 16:10,3.8,187,187
10/20/2020 16:20,3.8,187,187
10/20/2020 16:30,3.9,187,187
10/20/2020 16:40,3.9,187,187
10/20/2020 16:50,3.9,187,187
10/20/2020 17:00,3.9,187,186
10/20/2020 17:10,3.9,186,186
10/20/2020 17:20,3.9,186,186
10/20/2020 17:30,3.9,186,186
10/20/2020 17:40,3.9,186,186
10/20/2020 17:50,3.9,186,186
10/20/2020 18:00,3.9,186,186
10/20/2020 18:10,3.9,186,186
10/20/2020 18:20,3.8,186,186
10/20/2020 18:30,3.8,186,186
10/20/2020 18:40,3.8,187,186
10/20/2020 18:50,3.8,187,187
10/20/2020 19:00,3.8,187,186
10/20/2020 19:10,3.8,186,186
10/20/2020 19:20,3.7,187,187
10/20/2020 19:30,3.7,187,186
10/20/2020 19:40,3.7,187,186
10/20/2020 19:50,3.7,186,186
10/20/2020 20:00,3.6,186,187
10/20/2020 20:10,3.6,187,187
10/20/2020 20:20,3.6,187,187
10/20/2020 20:30,3.6,187,187
10/20/2020 20:40,3.5,186,187
10/20/2020 20:50,3.5,186,187
10/20/2020 21:00,3.5,187,187
10/20/2020 21:10,3.5,187,187
10/20/2020 21:20,3.4,187,187
10/20/2020 21:30,3.4,187,187
10/20/2020 21:40,3.4,187,187
10/20/2020 21:50,3.3,187,187
10/20/2020 22:00,3.3,187,187
10/20/2020 22:10,3.3,187,187
10/20/2020 22:20,3.2,187,187
10/20/2020 22:30,3.2,187,187
10/20/2020 22:40,3.1,187,187
10/20/2020 22:50,3.1,187,187
10/20/2020 23:00,3.1,187,187
10/20/2020 23:10,3,187,187
10/20/2020 23:20,3,187,187
10/20/2020 23:30,3,187,187
10/20/2020 23:40,2.9,187,187
10/20/2020 23:50,2.9,187,187
10/21/2020 0:00,2.9,187,187
10/21/2020 0:10,2.8,187,187
10/21/2020 0:20,2.8,187,187
10/21/2020 0:30,2.7,187,187
10/21/2020 0:40,2.7,187,187
10/21/2020 0:50,2.7,187,187
10/21/2020 1:00,2.7,187,187
10/21/2020 1:10,2.6,187,187
10/21/2020 1:20,2.6,187,187
10/21/2020 1:30,2.6,187,187
10/21/2020 1:40,2.5,187,187
10/21/2020 1:50,2.5,187,187
10/21/2020 2:00,2.5,187,187
10/21/2020 2:10,2.5,187,187
10/21/2020 2:20,2.4,187,187
10/21/2020 2:30,2.4,187,187
10/21/2020 2:40,2.4,187,187
10/21/2020 2:50,2.4,187,187
10/21/2020 3:00,2.3,187,187
10/21/2020 3:10,2.3,187,187
10/21/2020 3:20,2.3,187,187
10/21/2020 3:30,2.3,187,187
10/21/2020 3:40,2.3,187,187
10/21/2020 3:50,2.2,187,187
10/21/2020 4:00,2.2,187,187
10/21/2020 4:10,2.2,187,187
10/21/2020 4:20,2.2,187,187
10/21/2020 4:30,2.2,187,187
10/21/2020 4:40,2.1,187,187
10/21/2020 4:50,2.1,187,187
10/21/2020 5:00,2.1,187,187
10/21/2020 5:10,2.1,187,187
10/21/2020 5:20,2.1,187,187
10/21/2020 5:30,2,187,187
10/21/2020 5:40,2,187,187
10/21/2020 5:50,2.1,187,187
10/21/2020 6:00,2.1,187,187
10/21/2020 6:10,2.1,187,187
10/21/2020 6:20,2.1,187,187
10/21/2020 6:30,2.1,187,187
10/21/2020 6:40,2.1,187,187
10/21/2020 6:50,2.2,187,187
10/21/2020 7:00,2.2,187,187
10/21/2020 7:10,2.2,187,187
10/21/2020 7:20,2.2,187,187
10/21/2020 7:30,2.2,187,187
10/21/2020 7:40,2.2,187,187
10/21/2020 7:50,2.3,187,187
10/21/2020 8:00,2.3,187,187
10/21/2020 8:10,2.3,187,187
10/21/2020 8:20,2.3,187,187
10/21/2020 8:30,2.3,187,187
10/21/2020 8:40,2.3,187,187
10/21/2020 8:50,2.3,187,187
10/21/2020 9:00,2.3,187,187
10/21/2020 9:10,2.3,187,187
10/21/2020 9:20,2.3,187,187
10/21/2020 9:30,2.3,187,187
10/21/2020 9:40,2.4,187,187
10/21/2020 9:50,2.4,187,187
10/21/2020 10:00,2.4,187,187
10/21/2020 10:10,2.5,187,187
10/21/2020 10:20,2.5,186,187
10/21/2020 10:30,2.5,186,187
10/21/2020 10:40,2.6,187,187
10/21/2020 10:50,2.6,187,187
10/21/2020 11:00,2.6,186,187
10/21/2020 11:10,2.7,187,187
10/21/2020 11:20,2.7,187,187
10/21/2020 11:30,2.8,187,187
10/21/2020 11:40,2.8,187,187
10/21/2020 11:50,2.9,186,186
10/21/2020 12:00,2.9,186,186
10/21/2020 12:10,3,186,186
10/21/2020 12:20,3,186,186
10/21/2020 12:30,3.1,186,186
10/21/2020 12:40,3.1,186,186
10/21/2020 12:50,3.1,186,186
10/21/2020 13:00,3.2,186,186
10/21/2020 13:10,3.2,186,186
10/21/2020 13:20,3.3,186,186
10/21/2020 13:30,3.3,186,186
10/21/2020 13:40,3.4,186,186
10/21/2020 13:50,3.4,186,186
10/21/2020 14:00,3.4,186,186
10/21/2020 14:10,3.5,186,186
10/21/2020 14:20,3.5,186,186
10/21/2020 14:30,3.5,186,186
10/21/2020 14:40,3.5,186,186
10/21/2020 14:50,3.5,186,186
10/21/2020 15:00,3.5,186,186
10/21/2020 15:10,3.6,186,186
10/21/2020 15:20,3.6,186,186
10/21/2020 15:30,3.6,186,186
10/21/2020 15:40,3.6,186,186
10/21/2020 15:50,3.6,186,186
10/21/2020 16:00,3.6,186,186
10/21/2020 16:10,3.6,186,186
10/21/2020 16:20,3.6,186,186
10/21/2020 16:30,3.6,186,186
10/21/2020 16:40,3.6,186,186
10/21/2020 16:50,3.6,186,186
10/21/2020 17:00,3.6,186,186
10/21/2020 17:10,3.6,186,186
10/21/2020 17:20,3.6,186,186
10/21/2020 17:30,3.6,186,186
10/21/2020 17:40,3.6,186,186
10/21/2020 17:50,3.6,186,186
10/21/2020 18:00,3.6,186,186
10/21/2020 18:10,3.5,186,186
10/21/2020 18:20,3.5,186,186
10/21/2020 18:30,3.5,186,186
10/21/2020 18:40,3.5,186,186
10/21/2020 18:50,3.5,186,186
10/21/2020 19:00,3.4,186,186
10/21/2020 19:10,3.4,186,186
10/21/2020 19:20,3.4,186,186
10/21/2020 19:30,3.4,186,186
10/21/2020 19:40,3.3,186,186
10/21/2020 19:50,3.3,186,186
10/21/2020 20:00,3.3,186,186
10/21/2020 20:10,3.2,186,186
10/21/2020 20:20,3.2,186,186
10/21/2020 20:30,3.2,186,186
10/21/2020 20:40,3.2,186,186
10/21/2020 20:50,3.2,186,186
10/21/2020 21:00,3.1,186,186
10/21/2020 21:10,3.1,186,186
10/21/2020 21:20,3.1,186,186
10/21/2020 21:30,3.1,186,186
10/21/2020 21:40,3.1,186,186
10/21/2020 21:50,3,186,186
10/21/2020 22:00,3,186,186
10/21/2020 22:10,3,186,186
10/21/2020 22:20,3,186,186
10/21/2020 22:30,3,186,186
10/21/2020 22:40,3,186,186
10/21/2020 22:50,2.9,186,186
10/21/2020 23:00,2.9,186,186
10/21/2020 23:10,2.9,186,186
10/21/2020 23:20,2.9,186,186
10/21/2020 23:30,2.9,186,186
10/21/2020 23:40,2.8,186,186
10/21/2020 23:50,2.8,186,186
10/22/2020 0:00,2.8,186,186
10/22/2020 0:10,2.8,186,186
10/22/2020 0:20,2.8,186,186
10/22/2020 0:30,2.7,186,186
10/22/2020 0:40,2.7,186,186
10/22/2020 0:50,2.7,186,186
10/22/2020 1:00,2.7,186,186
10/22/2020 1:10,2.7,186,186
10/22/2020 1:20,2.6,186,186
10/22/2020 1:30,2.6,186,186
10/22/2020 1:40,2.6,186,186
10/22/2020 1:50,2.6,186,186
10/22/2020 2:00,2.6,186,186
10/22/2020 2:10,2.6,186,186
10/22/2020 2:20,2.6,186,186
10/22/2020 2:30,2.6,186,186
10/22/2020 2:40,2.6,186,186
10/22/2020 2:50,2.5,186,186
10/22/2020 3:00,2.5,186,186
10/22/2020 3:10,2.5,186,186
10/22/2020 3:20,2.5,186,186
10/22/2020 3:30,2.5,186,186
10/22/2020 3:40,2.5,186,186
10/22/2020 3:50,2.5,186,186
10/22/2020 4:00,2.5,186,186
10/22/2020 4:10,2.5,186,186
10/22/2020 4:20,2.5,186,186
10/22/2020 4:30,2.5,186,186
10/22/2020 4:40,2.4,186,186
10/22/2020 4:50,2.4,186,186
10/22/2020 5:00,2.4,186,186
10/22/2020 5:10,2.4,186,186
10/22/2020 5:20,2.4,186,186
10/22/2020 5:30,2.4,186,186
10/22/2020 5:40,2.4,186,186
10/22/2020 5:50,2.4,186,186
10/22/2020 6:00,2.4,186,186
10/22/2020 6:10,2.4,186,186
10/22/2020 6:20,2.4,186,186
10/22/2020 6:30,2.4,186,186
10/22/2020 6:40,2.4,186,186
10/22/2020 6:50,2.4,186,186
10/22/2020 7:00,2.4,186,186
10/22/2020 7:10,2.4,186,186
10/22/2020 7:20,2.4,186,186
10/22/2020 7:30,2.4,186,186
10/22/2020 7:40,2.4,187,186
10/22/2020 7:50,2.4,187,186
10/22/2020 8:00,2.4,186,186
10/22/2020 8:10,2.4,186,186
10/22/2020 8:20,2.4,186,186
10/22/2020 8:30,2.3,186,186
10/22/2020 8:40,2.3,186,186
10/22/2020 8:50,2.3,187,186
10/22/2020 9:00,2.4,186,186
10/22/2020 9:10,2.4,186,186
10/22/2020 9:20,2.4,186,186
10/22/2020 9:30,2.4,186,186
10/22/2020 9:40,2.4,186,186
10/22/2020 9:50,2.5,186,186
10/22/2020 10:00,2.5,186,186
10/22/2020 10:10,2.6,187,186
10/22/2020 10:20,2.6,186,186
10/22/2020 10:30,2.6,186,186
10/22/2020 10:40,2.7,186,186
10/22/2020 10:50,2.7,186,186
10/22/2020 11:00,2.7,186,186
10/22/2020 11:10,2.8,186,186
10/22/2020 11:20,2.8,186,186
10/22/2020 11:30,2.9,186,186
10/22/2020 11:40,2.9,186,186
10/22/2020 11:50,2.9,186,186
10/22/2020 12:00,3,186,186
10/22/2020 12:10,3,186,186
10/22/2020 12:20,3.1,186,186
10/22/2020 12:30,3.1,186,186
10/22/2020 12:40,3.2,186,186
10/22/2020 12:50,3.2,186,186
10/22/2020 13:00,3.2,186,186
10/22/2020 13:10,3.3,186,186
10/22/2020 13:20,3.3,186,186
10/22/2020 13:30,3.3,186,186
10/22/2020 13:40,3.4,186,186
10/22/2020 13:50,3.4,186,186
10/22/2020 14:00,3.4,186,186
10/22/2020 14:10,3.5,186,186
10/22/2020 14:20,3.5,186,186
10/22/2020 14:30,3.5,186,186
10/22/2020 14:40,3.5,186,186
10/22/2020 14:50,3.6,186,186
10/22/2020 15:00,3.6,186,186
10/22/2020 15:10,3.6,186,186
10/22/2020 15:20,3.6,186,186
10/22/2020 15:30,3.6,186,186
10/22/2020 15:40,3.6,186,186
10/22/2020 15:50,3.6,186,186
10/22/2020 16:00,3.6,186,186
10/22/2020 16:10,3.6,186,186
10/22/2020 16:20,3.6,186,186
10/22/2020 16:30,3.6,186,186
10/22/2020 16:40,3.6,186,186
10/22/2020 16:50,3.6,186,186
10/22/2020 17:00,3.6,186,186
10/22/2020 17:10,3.6,186,186
10/22/2020 17:20,3.6,186,186
10/22/2020 17:30,3.6,186,186
10/22/2020 17:40,3.6,186,186
10/22/2020 17:50,3.6,186,186
10/22/2020 18:00,3.6,186,186
10/22/2020 18:10,3.6,186,186
10/22/2020 18:20,3.5,186,186
10/22/2020 18:30,3.5,186,186
10/22/2020 18:40,3.5,186,186
10/22/2020 18:50,3.5,186,186
10/22/2020 19:00,3.4,186,186
10/22/2020 19:10,3.4,186,186
10/22/2020 19:20,3.4,186,186
10/22/2020 19:30,3.3,186,186
10/22/2020 19:40,3.3,186,186
10/22/2020 19:50,3.3,186,186
10/22/2020 20:00,3.2,186,186
10/22/2020 20:10,3.2,186,186
10/22/2020 20:20,3.2,186,186
10/22/2020 20:30,3.2,186,186
10/22/2020 20:40,3.1,186,186
10/22/2020 20:50,3.1,186,186
10/22/2020 21:00,3.1,186,186
10/22/2020 21:10,3,186,186
10/22/2020 21:20,3,186,186
10/22/2020 21:30,2.9,186,186
10/22/2020 21:40,2.9,186,186
10/22/2020 21:50,2.9,186,186
10/22/2020 22:00,2.9,186,186
10/22/2020 22:10,2.8,186,186
10/22/2020 22:20,2.8,186,186
10/22/2020 22:30,2.7,186,186
10/22/2020 22:40,2.7,186,186
10/22/2020 22:50,2.6,186,186
10/22/2020 23:00,2.6,186,186
10/22/2020 23:10,2.5,186,186
10/22/2020 23:20,2.5,186,186
10/22/2020 23:30,2.5,186,186
10/22/2020 23:40,2.4,186,186
10/22/2020 23:50,2.4,186,186
10/23/2020 0:00,2.4,186,186
10/23/2020 0:10,2.3,186,186
10/23/2020 0:20,2.3,186,186
10/23/2020 0:30,2.3,186,186
10/23/2020 0:40,2.3,186,186
10/23/2020 0:50,2.2,186,186
10/23/2020 1:00,2.2,186,186
10/23/2020 1:10,2.2,186,186
10/23/2020 1:20,2.1,186,186
10/23/2020 1:30,2.1,186,186
10/23/2020 1:40,2.1,186,186
10/23/2020 1:50,2,186,186
10/23/2020 2:00,2,186,186
10/23/2020 2:10,2,186,186
10/23/2020 2:20,1.9,186,186
10/23/2020 2:30,1.9,186,186
10/23/2020 2:40,1.9,186,186
10/23/2020 2:50,1.9,186,186
10/23/2020 3:00,1.8,186,186
10/23/2020 3:10,1.8,186,186
10/23/2020 3:20,1.7,186,186
10/23/2020 3:30,1.7,186,186
10/23/2020 3:40,1.6,186,186
10/23/2020 3:50,1.6,186,186
10/23/2020 4:00,1.5,186,186
10/23/2020 4:10,1.5,186,186
10/23/2020 4:20,1.4,186,186
10/23/2020 4:30,1.4,186,186
10/23/2020 4:40,1.4,186,186
10/23/2020 4:50,1.3,186,186
10/23/2020 5:00,1.3,186,186
10/23/2020 5:10,1.2,186,186
10/23/2020 5:20,1.2,186,186
10/23/2020 5:30,1.1,186,186
10/23/2020 5:40,1.1,186,186
10/23/2020 5:50,1,186,186
10/23/2020 6:00,1,186,186
10/23/2020 6:10,1,186,186
10/23/2020 6:20,0.9,186,186
10/23/2020 6:30,0.9,186,186
10/23/2020 6:40,0.8,186,186
10/23/2020 6:50,0.8,186,186
10/23/2020 7:00,0.8,186,186
10/23/2020 7:10,0.8,186,186
10/23/2020 7:20,0.7,186,186
10/23/2020 7:30,0.7,186,186
10/23/2020 7:40,0.7,184,185
10/23/2020 7:50,0.6,184,184
10/23/2020 8:00,0.6,184,184
10/23/2020 8:10,0.6,183,183
10/23/2020 8:20,0.6,183,183
10/23/2020 8:30,0.6,183,183
10/23/2020 8:40,0.6,183,183
10/23/2020 8:50,0.6,183,183
10/23/2020 9:00,0.6,184,184
10/23/2020 9:10,0.7,185,185
10/23/2020 9:20,0.7,185,185
10/23/2020 9:30,0.7,185,185
10/23/2020 9:40,0.7,186,186
10/23/2020 9:50,0.8,186,186
10/23/2020 10:00,0.8,186,186
10/23/2020 10:10,0.9,186,186
10/23/2020 10:20,0.9,186,186
10/23/2020 10:30,0.9,186,186
10/23/2020 10:40,1,186,186
10/23/2020 10:50,1,186,186
10/23/2020 11:00,1.1,186,186
10/23/2020 11:10,1.1,186,186
10/23/2020 11:20,1.2,186,186
10/23/2020 11:30,1.2,186,186
10/23/2020 11:40,1.3,186,186
10/23/2020 11:50,1.3,186,186
10/23/2020 12:00,1.3,186,186
10/23/2020 12:10,1.4,186,186
10/23/2020 12:20,1.4,186,186
10/23/2020 12:30,1.5,186,186
10/23/2020 12:40,1.5,186,186
10/23/2020 12:50,1.5,186,186
10/23/2020 13:00,1.6,186,186
10/23/2020 13:10,1.6,186,186
10/23/2020 13:20,1.7,186,186
10/23/2020 13:30,1.8,186,186
10/23/2020 13:40,1.8,186,186
10/23/2020 13:50,1.8,186,186
10/23/2020 14:00,1.9,186,186
10/23/2020 14:10,1.9,186,186
10/23/2020 14:20,2,186,186
10/23/2020 14:30,2,186,186
10/23/2020 14:40,2,186,186
10/23/2020 14:50,2.1,186,186
10/23/2020 15:00,2.1,186,186
10/23/2020 15:10,2.2,186,186
10/23/2020 15:20,2.2,186,186
10/23/2020 15:30,2.2,186,186
10/23/2020 15:40,2.3,186,186
10/23/2020 15:50,2.3,186,186
10/23/2020 16:00,2.3,186,186
10/23/2020 16:10,2.3,186,186
10/23/2020 16:20,2.3,186,186
10/23/2020 16:30,2.4,186,186
10/23/2020 16:40,2.4,186,186
10/23/2020 16:50,2.4,186,186
10/23/2020 17:00,2.4,186,186
10/23/2020 17:10,2.4,186,186
10/23/2020 17:20,2.4,186,186
10/23/2020 17:30,2.4,186,186
10/23/2020 17:40,2.4,186,186
10/23/2020 17:50,2.4,186,186
10/23/2020 18:00,2.4,186,186
10/23/2020 18:10,2.4,186,186
10/23/2020 18:20,2.4,186,186
10/23/2020 18:30,2.4,186,186
10/23/2020 18:40,2.4,186,186
10/23/2020 18:50,2.4,186,186
10/23/2020 19:00,2.4,186,186
10/23/2020 19:10,2.4,186,186
10/23/2020 19:20,2.4,186,186
10/23/2020 19:30,2.3,186,186
10/23/2020 19:40,2.3,186,186
10/23/2020 19:50,2.3,186,186
10/23/2020 20:00,2.3,186,186
10/23/2020 20:10,2.3,186,186
10/23/2020 20:20,2.3,186,186
10/23/2020 20:30,2.3,186,186
10/23/2020 20:40,2.3,186,186
10/23/2020 20:50,2.3,186,186
10/23/2020 21:00,2.3,186,186
10/23/2020 21:10,2.3,186,186
10/23/2020 21:20,2.3,186,186
10/23/2020 21:30,2.3,186,186
10/23/2020 21:40,2.3,186,186
10/23/2020 21:50,2.3,186,186
10/23/2020 22:00,2.2,186,186
10/23/2020 22:10,2.2,186,186
10/23/2020 22:20,2.2,186,186
10/23/2020 22:30,2.2,186,186
10/23/2020 22:40,2.2,186,186
10/23/2020 22:50,2.2,186,186
10/23/2020 23:00,2.2,186,186
10/23/2020 23:10,2.2,186,186
10/23/2020 23:20,2.2,186,186
10/23/2020 23:30,2.2,186,186
10/23/2020 23:40,2.2,186,186
10/23/2020 23:50,2.2,186,186
10/24/2020 0:00,2.2,186,186
10/24/2020 0:10,2.2,186,186
10/24/2020 0:20,2.2,186,186
10/24/2020 0:30,2.2,186,186
10/24/2020 0:40,2.2,186,186
10/24/2020 0:50,2.2,186,186
10/24/2020 1:00,2.2,186,186
10/24/2020 1:10,2.2,186,186
10/24/2020 1:20,2.2,186,186
10/24/2020 1:30,2.2,186,186
10/24/2020 1:40,2.2,186,186
10/24/2020 1:50,2.2,186,186
10/24/2020 2:00,2.2,186,186
10/24/2020 2:10,2.2,186,186
10/24/2020 2:20,2.2,186,186
10/24/2020 2:30,2.2,186,186
10/24/2020 2:40,2.2,186,186
10/24/2020 2:50,2.2,186,186
10/24/2020 3:00,2.2,186,186
10/24/2020 3:10,2.2,186,186
10/24/2020 3:20,2.2,186,186
10/24/2020 3:30,2.2,186,186
10/24/2020 3:40,2.2,186,186
10/24/2020 3:50,2.2,186,186
10/24/2020 4:00,2.2,186,186
10/24/2020 4:10,2.2,186,186
10/24/2020 4:20,2.2,186,186
10/24/2020 4:30,2.2,186,186
10/24/2020 4:40,2.2,186,186
10/24/2020 4:50,2.2,186,186
10/24/2020 5:00,2.2,186,186
10/24/2020 5:10,2.1,186,186
10/24/2020 5:20,2.1,186,186
10/24/2020 5:30,2.1,186,186
10/24/2020 5:40,2.1,186,186
10/24/2020 5:50,2.1,186,186
10/24/2020 6:00,2.1,186,186
10/24/2020 6:10,2.1,186,186
10/24/2020 6:20,2.1,186,186
10/24/2020 6:30,2.1,186,186
10/24/2020 6:40,2.1,186,186
10/24/2020 6:50,2.1,186,186
10/24/2020 7:00,2.1,186,186
10/24/2020 7:10,2.1,186,186
10/24/2020 7:20,2.1,186,186
10/24/2020 7:30,2.1,186,186
10/24/2020 7:40,2.1,186,186
10/24/2020 7:50,2.1,186,186
10/24/2020 8:00,2.1,186,186
10/24/2020 8:10,2.1,186,186
10/24/2020 8:20,2.1,186,186
10/24/2020 8:30,2.1,186,186
10/24/2020 8:40,2.1,186,186
10/24/2020 8:50,2.1,186,186
10/24/2020 9:00,2.1,186,186
10/24/2020 9:10,2.1,186,186
10/24/2020 9:20,2.1,186,186
10/24/2020 9:30,2.2,186,186
10/24/2020 9:40,2.2,186,186
10/24/2020 9:50,2.2,186,186
10/24/2020 10:00,2.2,186,186
10/24/2020 10:10,2.3,186,186
10/24/2020 10:20,2.3,186,186
10/24/2020 10:30,2.3,186,186
10/24/2020 10:40,2.3,186,186
10/24/2020 10:50,2.4,186,186
10/24/2020 11:00,2.4,186,186
10/24/2020 11:10,2.4,186,186
10/24/2020 11:20,2.4,186,186
10/24/2020 11:30,2.5,186,186
10/24/2020 11:40,2.5,186,186
10/24/2020 11:50,2.5,186,186
10/24/2020 12:00,2.6,186,186
10/24/2020 12:10,2.6,186,186
10/24/2020 12:20,2.7,186,186
10/24/2020 12:30,2.7,186,186
10/24/2020 12:40,2.8,186,186
10/24/2020 12:50,2.8,186,186
10/24/2020 13:00,2.9,186,186
10/24/2020 13:10,2.9,186,186
10/24/2020 13:20,2.9,186,186
10/24/2020 13:30,3,186,186
10/24/2020 13:40,3,186,186
10/24/2020 13:50,3,186,186
10/24/2020 14:00,3,186,186
10/24/2020 14:10,3,186,186
10/24/2020 14:20,3.1,186,186
10/24/2020 14:30,3.1,186,186
10/24/2020 14:40,3.1,186,186
10/24/2020 14:50,3.1,186,186
10/24/2020 15:00,3.1,186,186
10/24/2020 15:10,3.1,186,186
10/24/2020 15:20,3.1,186,186
10/24/2020 15:30,3.1,186,186
10/24/2020 15:40,3.1,186,186
10/24/2020 15:50,3.1,186,186
10/24/2020 16:00,3.1,186,186
10/24/2020 16:10,3.1,186,186
10/24/2020 16:20,3.1,186,186
10/24/2020 16:30,3.1,186,186
10/24/2020 16:40,3.1,186,186
10/24/2020 16:50,3.1,186,186
10/24/2020 17:00,3.1,186,186
10/24/2020 17:10,3.1,186,186
10/24/2020 17:20,3.1,186,186
10/24/2020 17:30,3.1,186,186
10/24/2020 17:40,3.1,186,186
10/24/2020 17:50,3.1,186,186
10/24/2020 18:00,3.1,186,186
10/24/2020 18:10,3.1,186,186
10/24/2020 18:20,3.1,186,186
10/24/2020 18:30,3.1,186,186
10/24/2020 18:40,3.1,186,186
10/24/2020 18:50,3.1,186,186
10/24/2020 19:00,3.1,186,186
10/24/2020 19:10,3.1,186,186
10/24/2020 19:20,3.1,186,186
10/24/2020 19:30,3.1,186,186
10/24/2020 19:40,3.1,186,186
10/24/2020 19:50,3.1,186,186
10/24/2020 20:00,3.1,186,186
10/24/2020 20:10,3.1,187,186
10/24/2020 20:20,3.1,186,186
10/24/2020 20:30,3,186,186
10/24/2020 20:40,3,186,186
10/24/2020 20:50,3,186,186
10/24/2020 21:00,3,186,186
10/24/2020 21:10,3,186,186
