date,time,voltage_v,co2_ppm
6/18/21,16:40:00,0.1073,357.6666667
6/18/21,16:50:00,0.1092,364
6/18/21,17:00:00,0.1098,366
6/18/21,17:10:00,0.1135,378.3333333
6/18/21,17:20:00,0.1143,381
6/18/21,17:30:00,0.1126,375.3333333
6/18/21,17:40:00,0.1168,389.3333333
6/18/21,17:50:00,0.1182,394
6/18/21,18:00:00,0.117,390
6/18/21,18:10:00,0.1152,384
6/18/21,18:20:00,0.1161,387
6/18/21,18:30:00,0.117,390
6/18/21,18:40:00,0.1157,385.6666667
6/18/21,18:50:00,0.1163,387.6666667
6/18/21,19:00:00,0.1114,371.3333333
6/18/21,19:10:00,0.1166,388.6666667
6/18/21,19:20:00,0.1115,371.6666667
6/18/21,19:30:00,0.109,363.3333333
6/18/21,19:40:00,0.114,380
6/18/21,19:50:00,0.108,360
6/18/21,20:00:00,0.1091,363.6666667
6/18/21,20:10:00,0.1112,370.6666667
6/18/21,20:20:00,0.112,373.3333333
6/18/21,20:30:00,0.1132,377.3333333
6/18/21,20:40:00,0.1121,373.6666667
6/18/21,20:50:00,0.114,380
6/18/21,21:00:00,0.114,380
6/18/21,21:10:00,0.1149,383
6/18/21,21:20:00,0.1197,399
6/18/21,21:30:00,0.119,396.6666667
6/18/21,21:40:00,0.119,396.6666667
6/18/21,21:50:00,0.1193,397.6666667
6/18/21,22:00:00,0.1207,402.3333333
6/18/21,22:10:00,0.1219,406.3333333
6/18/21,22:20:00,0.1226,408.6666667
6/18/21,22:30:00,0.1191,397
6/18/21,22:40:00,0.1241,413.6666667
6/18/21,22:50:00,0.1194,398
6/18/21,23:00:00,0.1257,419
6/18/21,23:10:00,0.123,410
6/18/21,23:20:00,0.1267,422.3333333
6/18/21,23:30:00,0.119,396.6666667
6/18/21,23:40:00,0.1232,410.6666667
6/18/21,23:50:00,0.1193,397.6666667
6/19/21,0:00:00,0.1206,402
6/19/21,0:10:00,0.1188,396
6/19/21,0:20:00,0.1185,395
6/19/21,0:30:00,0.1205,401.6666667
6/19/21,0:40:00,0.1178,392.6666667
6/19/21,0:50:00,0.1188,396
6/19/21,1:00:00,0.1182,394
6/19/21,1:10:00,0.1169,389.6666667
6/19/21,1:20:00,0.1193,397.6666667
6/19/21,1:30:00,0.119,396.6666667
6/19/21,1:40:00,0.1168,389.3333333
6/19/21,1:50:00,0.1142,380.6666667
6/19/21,2:00:00,0.1164,388
6/19/21,2:10:00,0.1168,389.3333333
6/19/21,2:20:00,0.1164,388
6/19/21,2:30:00,0.1138,379.3333333
6/19/21,2:40:00,0.1158,386
6/19/21,2:50:00,0.116,386.6666667
6/19/21,3:00:00,0.1188,396
6/19/21,3:10:00,0.1215,405
6/19/21,3:20:00,0.1173,391
6/19/21,3:30:00,0.1186,395.3333333
6/19/21,3:40:00,0.117,390
6/19/21,3:50:00,0.1196,398.6666667
6/19/21,4:00:00,0.1206,402
6/19/21,4:10:00,0.1164,388
6/19/21,4:20:00,0.1194,398
6/19/21,4:30:00,0.1204,401.3333333
6/19/21,4:40:00,0.1195,398.3333333
6/19/21,4:50:00,0.1215,405
6/19/21,5:00:00,0.1191,397
6/19/21,5:10:00,0.1183,394.3333333
6/19/21,5:20:00,0.1215,405
6/19/21,5:30:00,0.1198,399.3333333
6/19/21,5:40:00,0.1196,398.6666667
6/19/21,5:50:00,0.1189,396.3333333
6/19/21,6:00:00,0.1189,396.3333333
6/19/21,6:10:00,0.1213,404.3333333
6/19/21,6:20:00,0.1216,405.3333333
6/19/21,6:30:00,0.1215,405
6/19/21,6:40:00,0.1189,396.3333333
6/19/21,6:50:00,0.1187,395.6666667
6/19/21,7:00:00,0.1188,396
6/19/21,7:10:00,0.1217,405.6666667
6/19/21,7:20:00,0.1166,388.6666667
6/19/21,7:30:00,0.1165,388.3333333
6/19/21,7:40:00,0.1189,396.3333333
6/19/21,7:50:00,0.119,396.6666667
6/19/21,8:00:00,0.1171,390.3333333
6/19/21,8:10:00,0.1174,391.3333333
6/19/21,8:20:00,0.1148,382.6666667
6/19/21,8:30:00,0.1167,389
6/19/21,8:40:00,0.1141,380.3333333
6/19/21,8:50:00,0.1066,355.3333333
6/19/21,9:00:00,0.1117,372.3333333
6/19/21,9:10:00,0.1092,364
6/19/21,9:20:00,0.1093,364.3333333
6/19/21,9:30:00,0.1058,352.6666667
6/19/21,9:40:00,0.1073,357.6666667
6/19/21,9:50:00,0.1056,352
6/19/21,10:00:00,0.1045,348.3333333
6/19/21,10:10:00,0.1035,345
6/19/21,10:20:00,0.1055,351.6666667
6/19/21,10:30:00,0.1019,339.6666667
6/19/21,10:40:00,0.1014,338
6/19/21,10:50:00,0.1008,336
6/19/21,11:00:00,0.1004,334.6666667
6/19/21,11:10:00,0.101,336.6666667
6/19/21,11:20:00,0.0994,331.3333333
6/19/21,11:30:00,0.0978,326
6/19/21,11:40:00,0.0999,333
6/19/21,11:50:00,0.1034,344.6666667
6/19/21,12:00:00,0.1046,348.6666667
6/19/21,12:10:00,0.1074,358
6/19/21,12:20:00,0.104,346.6666667
6/19/21,12:30:00,0.1036,345.3333333
6/19/21,12:40:00,0.1011,337
6/19/21,12:50:00,0.1003,334.3333333
6/19/21,13:00:00,0.0988,329.3333333
6/19/21,13:10:00,0.1014,338
6/19/21,13:20:00,0.0987,329
6/19/21,13:30:00,0.0975,325
6/19/21,13:40:00,0.1015,338.3333333
6/19/21,13:50:00,0.1023,341
6/19/21,14:00:00,0.1033,344.3333333
6/19/21,14:10:00,0.1003,334.3333333
6/19/21,14:20:00,0.0994,331.3333333
6/19/21,14:30:00,0.0994,331.3333333
6/19/21,14:40:00,0.099,330
6/19/21,14:50:00,0.1019,339.6666667
6/19/21,15:00:00,0.1021,340.3333333
6/19/21,15:10:00,0.1017,339
6/19/21,15:20:00,0.1031,343.6666667
6/19/21,15:30:00,0.1042,347.3333333
6/19/21,15:40:00,0.1087,362.3333333
6/19/21,15:50:00,0.1047,349
6/19/21,16:00:00,0.1065,355
6/19/21,16:10:00,0.1096,365.3333333
6/19/21,16:20:00,0.109,363.3333333
6/19/21,16:30:00,0.108,360
6/19/21,16:40:00,0.1064,354.6666667
6/19/21,16:50:00,0.1056,352
6/19/21,17:00:00,0.1063,354.3333333
6/19/21,17:10:00,0.1063,354.3333333
6/19/21,17:20:00,0.1071,357
6/19/21,17:30:00,0.1069,356.3333333
6/19/21,17:40:00,0.1092,364
6/19/21,17:50:00,0.111,370
6/19/21,18:00:00,0.1101,367
6/19/21,18:10:00,0.1092,364
6/19/21,18:20:00,0.1091,363.6666667
6/19/21,18:30:00,0.1059,353
6/19/21,18:40:00,0.1062,354
6/19/21,18:50:00,0.1067,355.6666667
6/19/21,19:00:00,0.1067,355.6666667
6/19/21,19:10:00,0.1065,355
6/19/21,19:20:00,0.1077,359
6/19/21,19:30:00,0.1094,364.6666667
6/19/21,19:40:00,0.1062,354
6/19/21,19:50:00,0.1114,371.3333333
6/19/21,20:00:00,0.1144,381.3333333
6/19/21,20:10:00,0.1163,387.6666667
6/19/21,20:20:00,0.1167,389
6/19/21,20:30:00,0.119,396.6666667
6/19/21,20:40:00,0.1162,387.3333333
6/19/21,20:50:00,0.1144,381.3333333
6/19/21,21:00:00,0.116,386.6666667
6/19/21,21:10:00,0.1167,389
6/19/21,21:20:00,0.115,383.3333333
6/19/21,21:30:00,0.1136,378.6666667
6/19/21,21:40:00,0.1123,374.3333333
6/19/21,21:50:00,0.1148,382.6666667
6/19/21,22:00:00,0.1165,388.3333333
6/19/21,22:10:00,0.1118,372.6666667
6/19/21,22:20:00,0.114,380
6/19/21,22:30:00,0.1119,373
6/19/21,22:40:00,0.1129,376.3333333
6/19/21,22:50:00,0.1139,379.6666667
6/19/21,23:00:00,0.112,373.3333333
6/19/21,23:10:00,0.1144,381.3333333
6/19/21,23:20:00,0.1135,378.3333333
6/19/21,23:30:00,0.1144,381.3333333
6/19/21,23:40:00,0.1112,370.6666667
6/19/21,23:50:00,0.1153,384.3333333
6/20/21,0:00:00,0.1123,374.3333333
6/20/21,0:10:00,0.1153,384.3333333
6/20/21,0:20:00,0.1136,378.6666667
6/20/21,0:30:00,0.1164,388
6/20/21,0:40:00,0.1126,375.3333333
6/20/21,0:50:00,0.1136,378.6666667
6/20/21,1:00:00,0.116,386.6666667
6/20/21,1:10:00,0.1138,379.3333333
6/20/21,1:20:00,0.1114,371.3333333
6/20/21,1:30:00,0.1133,377.6666667
6/20/21,1:40:00,0.1142,380.6666667
6/20/21,1:50:00,0.1142,380.6666667
6/20/21,2:00:00,0.1116,372
6/20/21,2:10:00,0.114,380
6/20/21,2:20:00,0.1148,382.6666667
6/20/21,2:30:00,0.1132,377.3333333
6/20/21,2:40:00,0.1163,387.6666667
6/20/21,2:50:00,0.1136,378.6666667
6/20/21,3:00:00,0.1136,378.6666667
6/20/21,3:10:00,0.1159,386.3333333
6/20/21,3:20:00,0.1112,370.6666667
6/20/21,3:30:00,0.116,386.6666667
6/20/21,3:40:00,0.1132,377.3333333
6/20/21,3:50:00,0.1131,377
6/20/21,4:00:00,0.1142,380.6666667
6/20/21,4:10:00,0.1112,370.6666667
6/20/21,4:20:00,0.1145,381.6666667
6/20/21,4:30:00,0.1141,380.3333333
6/20/21,4:40:00,0.1132,377.3333333
6/20/21,4:50:00,0.1122,374
6/20/21,5:00:00,0.1125,375
6/20/21,5:10:00,0.1124,374.6666667
6/20/21,5:20:00,0.1137,379
6/20/21,5:30:00,0.1162,387.3333333
6/20/21,5:40:00,0.1148,382.6666667
6/20/21,5:50:00,0.1151,383.6666667
6/20/21,6:00:00,0.1164,388
6/20/21,6:10:00,0.1146,382
6/20/21,6:20:00,0.1128,376
6/20/21,6:30:00,0.1116,372
6/20/21,6:40:00,0.1124,374.6666667
6/20/21,6:50:00,0.1136,378.6666667
6/20/21,7:00:00,0.1137,379
6/20/21,7:10:00,0.1135,378.3333333
6/20/21,7:20:00,0.112,373.3333333
6/20/21,7:30:00,0.1091,363.6666667
6/20/21,7:40:00,0.1115,371.6666667
6/20/21,7:50:00,0.1115,371.6666667
6/20/21,8:00:00,0.1096,365.3333333
6/20/21,8:10:00,0.1121,373.6666667
6/20/21,8:20:00,0.1102,367.3333333
6/20/21,8:30:00,0.1063,354.3333333
6/20/21,8:40:00,0.1116,372
6/20/21,8:50:00,0.1075,358.3333333
6/20/21,9:00:00,0.1067,355.6666667
6/20/21,9:10:00,0.1057,352.3333333
6/20/21,9:20:00,0.1063,354.3333333
6/20/21,9:30:00,0.1032,344
6/20/21,9:40:00,0.1043,347.6666667
6/20/21,9:50:00,0.1063,354.3333333
6/20/21,10:00:00,0.1043,347.6666667
6/20/21,10:10:00,0.1048,349.3333333
6/20/21,10:20:00,0.1018,339.3333333
6/20/21,10:30:00,0.1004,334.6666667
6/20/21,10:40:00,0.1046,348.6666667
6/20/21,10:50:00,0.0974,324.6666667
6/20/21,11:00:00,0.0986,328.6666667
6/20/21,11:10:00,0.1046,348.6666667
6/20/21,11:20:00,0.1004,334.6666667
6/20/21,11:30:00,0.1014,338
6/20/21,11:40:00,0.0969,323
6/20/21,11:50:00,0.0948,316
6/20/21,12:00:00,0.0965,321.6666667
6/20/21,12:10:00,0.0941,313.6666667
6/20/21,12:20:00,0.0958,319.3333333
6/20/21,12:30:00,0.0977,325.6666667
6/20/21,12:40:00,0.0989,329.6666667
6/20/21,12:50:00,0.1021,340.3333333
6/20/21,13:00:00,0.1001,333.6666667
6/20/21,13:10:00,0.0987,329
6/20/21,13:20:00,0.0969,323
6/20/21,13:30:00,0.0962,320.6666667
6/20/21,13:40:00,0.095,316.6666667
6/20/21,13:50:00,0.0979,326.3333333
6/20/21,14:00:00,0.1006,335.3333333
6/20/21,14:10:00,0.0986,328.6666667
6/20/21,14:20:00,0.1004,334.6666667
6/20/21,14:30:00,0.0997,332.3333333
6/20/21,14:40:00,0.099,330
6/20/21,14:50:00,0.0976,325.3333333
6/20/21,15:00:00,0.1005,335
6/20/21,15:10:00,0.1038,346
6/20/21,15:20:00,0.1023,341
6/20/21,15:30:00,0.1049,349.6666667
6/20/21,15:40:00,0.1071,357
6/20/21,15:50:00,0.108,360
6/20/21,16:00:00,0.1053,351
6/20/21,16:10:00,0.1077,359
6/20/21,16:20:00,0.1047,349
6/20/21,16:30:00,0.1046,348.6666667
6/20/21,16:40:00,0.1073,357.6666667
6/20/21,16:50:00,0.1072,357.3333333
6/20/21,17:00:00,0.1094,364.6666667
6/20/21,17:10:00,0.1058,352.6666667
6/20/21,17:20:00,0.1067,355.6666667
6/20/21,17:30:00,0.1118,372.6666667
6/20/21,17:40:00,0.1122,374
6/20/21,17:50:00,0.1119,373
6/20/21,18:00:00,0.1112,370.6666667
6/20/21,18:10:00,0.1172,390.6666667
6/20/21,18:20:00,0.1169,389.6666667
6/20/21,18:30:00,0.1142,380.6666667
6/20/21,18:40:00,0.1207,402.3333333
6/20/21,18:50:00,0.1189,396.3333333
6/20/21,19:00:00,0.1209,403
6/20/21,19:10:00,0.1215,405
6/20/21,19:20:00,0.1207,402.3333333
6/20/21,19:30:00,0.1219,406.3333333
6/20/21,19:40:00,0.1186,395.3333333
6/20/21,19:50:00,0.1191,397
6/20/21,20:00:00,0.1176,392
6/20/21,20:10:00,0.1193,397.6666667
6/20/21,20:20:00,0.124,413.3333333
6/20/21,20:30:00,0.1245,415
6/20/21,20:40:00,0.1196,398.6666667
6/20/21,20:50:00,0.122,406.6666667
6/20/21,21:00:00,0.1247,415.6666667
6/20/21,21:10:00,0.1295,431.6666667
6/20/21,21:20:00,0.1291,430.3333333
6/20/21,21:30:00,0.1289,429.6666667
6/20/21,21:40:00,0.1295,431.6666667
6/20/21,21:50:00,0.1274,424.6666667
6/20/21,22:00:00,0.1259,419.6666667
6/20/21,22:10:00,0.129,430
6/20/21,22:20:00,0.1243,414.3333333
6/20/21,22:30:00,0.1295,431.6666667
6/20/21,22:40:00,0.1229,409.6666667
6/20/21,22:50:00,0.1244,414.6666667
6/20/21,23:00:00,0.1242,414
6/20/21,23:10:00,0.1257,419
6/20/21,23:20:00,0.1195,398.3333333
6/20/21,23:30:00,0.1228,409.3333333
6/20/21,23:40:00,0.1239,413
6/20/21,23:50:00,0.1213,404.3333333
6/21/21,0:00:00,0.1199,399.6666667
6/21/21,0:10:00,0.1171,390.3333333
6/21/21,0:20:00,0.1163,387.6666667
6/21/21,0:30:00,0.1191,397
6/21/21,0:40:00,0.1192,397.3333333
6/21/21,0:50:00,0.119,396.6666667
6/21/21,1:00:00,0.1217,405.6666667
6/21/21,1:10:00,0.1215,405
6/21/21,1:20:00,0.1228,409.3333333
6/21/21,1:30:00,0.1217,405.6666667
6/21/21,1:40:00,0.1172,390.6666667
6/21/21,1:50:00,0.1192,397.3333333
6/21/21,2:00:00,0.1166,388.6666667
6/21/21,2:10:00,0.119,396.6666667
6/21/21,2:20:00,0.1215,405
6/21/21,2:30:00,0.1193,397.6666667
6/21/21,2:40:00,0.1164,388
6/21/21,2:50:00,0.1164,388
6/21/21,3:00:00,0.1142,380.6666667
6/21/21,3:10:00,0.1149,383
6/21/21,3:20:00,0.1165,388.3333333
6/21/21,3:30:00,0.117,390
6/21/21,3:40:00,0.1141,380.3333333
6/21/21,3:50:00,0.1131,377
6/21/21,4:00:00,0.1139,379.6666667
6/21/21,4:10:00,0.1117,372.3333333
6/21/21,4:20:00,0.1126,375.3333333
6/21/21,4:30:00,0.1164,388
6/21/21,4:40:00,0.1131,377
6/21/21,4:50:00,0.1138,379.3333333
6/21/21,5:00:00,0.1155,385
6/21/21,5:10:00,0.1113,371
6/21/21,5:20:00,0.1161,387
6/21/21,5:30:00,0.1132,377.3333333
6/21/21,5:40:00,0.1116,372
6/21/21,5:50:00,0.1108,369.3333333
6/21/21,6:00:00,0.1113,371
6/21/21,6:10:00,0.1117,372.3333333
6/21/21,6:20:00,0.1098,366
6/21/21,6:30:00,0.1125,375
6/21/21,6:40:00,0.1106,368.6666667
6/21/21,6:50:00,0.114,380
6/21/21,7:00:00,0.1138,379.3333333
6/21/21,7:10:00,0.1112,370.6666667
6/21/21,7:20:00,0.1165,388.3333333
6/21/21,7:30:00,0.1122,374
6/21/21,7:40:00,0.1138,379.3333333
6/21/21,7:50:00,0.115,383.3333333
6/21/21,8:00:00,0.1088,362.6666667
6/21/21,8:10:00,0.1123,374.3333333
6/21/21,8:20:00,0.1117,372.3333333
6/21/21,8:30:00,0.1137,379
6/21/21,8:40:00,0.1159,386.3333333
6/21/21,8:50:00,0.1041,347
6/21/21,9:00:00,0.1083,361
6/21/21,9:10:00,0.1061,353.6666667
6/21/21,9:20:00,0.1036,345.3333333
6/21/21,9:30:00,0.1045,348.3333333
6/21/21,9:40:00,0.105,350
6/21/21,9:50:00,0.1016,338.6666667
6/21/21,10:00:00,0.1004,334.6666667
6/21/21,10:10:00,0.1019,339.6666667
6/21/21,10:20:00,0.0992,330.6666667
6/21/21,10:30:00,0.0989,329.6666667
6/21/21,10:40:00,0.0995,331.6666667
6/21/21,10:50:00,0.1043,347.6666667
6/21/21,11:00:00,0.1026,342
6/21/21,11:10:00,0.1013,337.6666667
6/21/21,11:20:00,0.1006,335.3333333
6/21/21,11:30:00,0.1001,333.6666667
6/21/21,11:40:00,0.0956,318.6666667
6/21/21,11:50:00,0.0948,316
6/21/21,12:00:00,0.0955,318.3333333
6/21/21,12:10:00,0.0946,315.3333333
6/21/21,12:20:00,0.094,313.3333333
6/21/21,12:30:00,0.0922,307.3333333
6/21/21,12:40:00,0.0927,309
6/21/21,12:50:00,0.0927,309
6/21/21,13:00:00,0.0931,310.3333333
6/21/21,13:10:00,0.0932,310.6666667
6/21/21,13:20:00,0.092,306.6666667
6/21/21,13:30:00,0.0886,295.3333333
6/21/21,13:40:00,0.089,296.6666667
6/21/21,13:50:00,0.0916,305.3333333
6/21/21,14:00:00,0.0914,304.6666667
6/21/21,14:10:00,0.0934,311.3333333
6/21/21,14:20:00,0.0935,311.6666667
6/21/21,14:30:00,0.0943,314.3333333
6/21/21,14:40:00,0.0951,317
6/21/21,14:50:00,0.095,316.6666667
6/21/21,15:00:00,0.0963,321
6/21/21,15:10:00,0.099,330
6/21/21,15:20:00,0.1004,334.6666667
6/21/21,15:30:00,0.1038,346
6/21/21,15:40:00,0.1052,350.6666667
6/21/21,15:50:00,0.1047,349
6/21/21,16:00:00,0.1018,339.3333333
6/21/21,16:10:00,0.1061,353.6666667
6/21/21,16:20:00,0.1072,357.3333333
6/21/21,16:30:00,0.1073,357.6666667
6/21/21,16:40:00,0.1067,355.6666667
6/21/21,16:50:00,0.105,350
6/21/21,17:00:00,0.1072,357.3333333
6/21/21,17:10:00,0.109,363.3333333
6/21/21,17:20:00,0.1069,356.3333333
6/21/21,17:30:00,0.1054,351.3333333
6/21/21,17:40:00,0.1101,367
6/21/21,17:50:00,0.1117,372.3333333
6/21/21,18:00:00,0.1118,372.6666667
6/21/21,18:10:00,0.1106,368.6666667
6/21/21,18:20:00,0.1091,363.6666667
6/21/21,18:30:00,0.112,373.3333333
6/21/21,18:40:00,0.1128,376
6/21/21,18:50:00,0.1143,381
6/21/21,19:00:00,0.1152,384
6/21/21,19:10:00,0.1142,380.6666667
6/21/21,19:20:00,0.1141,380.3333333
6/21/21,19:30:00,0.1115,371.6666667
6/21/21,19:40:00,0.1134,378
6/21/21,19:50:00,0.1169,389.6666667
6/21/21,20:00:00,0.1153,384.3333333
6/21/21,20:10:00,0.1173,391
6/21/21,20:20:00,0.1165,388.3333333
6/21/21,20:30:00,0.1166,388.6666667
6/21/21,20:40:00,0.1175,391.6666667
6/21/21,20:50:00,0.1166,388.6666667
6/21/21,21:00:00,0.1165,388.3333333
6/21/21,21:10:00,0.1166,388.6666667
6/21/21,21:20:00,0.1163,387.6666667
6/21/21,21:30:00,0.1168,389.3333333
6/21/21,21:40:00,0.114,380
6/21/21,21:50:00,0.1166,388.6666667
6/21/21,22:00:00,0.114,380
6/21/21,22:10:00,0.114,380
6/21/21,22:20:00,0.1143,381
6/21/21,22:30:00,0.1154,384.6666667
6/21/21,22:40:00,0.1163,387.6666667
6/21/21,22:50:00,0.1135,378.3333333
6/21/21,23:00:00,0.1138,379.3333333
6/21/21,23:10:00,0.1166,388.6666667
6/21/21,23:20:00,0.1131,377
6/21/21,23:30:00,0.1132,377.3333333
6/21/21,23:40:00,0.1165,388.3333333
