timestamp,record,sc_us_us/cm,sc_1_us/cm,ct_1,ct_2,temp_c,cdom_ppb_qse,cdom_ave_mv,cdom_ave_ppb_qse,cdom_stdev_ppb_qse,cdom_med_ppb_qse,turb_ntu,turb_ave_mv,turb_ave_ntu,turb_stdev_ntu,turb_med_ntu,cdom_mv,turb_mv
7/22/21 9:40,0,143.8601,154.8703,0.1039226,97.67867,6.536,5.702045,176.6983,5.592691,0.05320127,5.56325,0.07202692,20.1049,0.02673799,0.05991162,0.07202692,174.4506,20.6044
7/22/21 9:50,1,143.8166,154.8262,0.104143,97.88814,6.612,5.7469,177.6563,5.624956,0.06321441,5.608136,0.07159545,20.10025,0.02631702,0.05989773,0.07159545,178.5302,20.59964
7/22/21 10:00,2,143.6832,154.6911,0.1043628,98.09701,6.707,5.700143,176.0187,5.569799,0.0706074,5.51514,0.0714405,19.72408,-0.007790261,0.05989282,-0.05306498,174.3958,19.22474
7/22/21 10:10,3,143.5847,154.5912,0.1043816,98.11484,6.734,5.700023,177.1387,5.607523,0.06236311,5.607523,0.3204096,20.34786,0.04876665,0.1165306,-0.05309939,175.7655,19.22436
7/22/21 10:20,4,143.5363,154.5421,0.1046562,98.37583,6.828,5.792477,178.0112,5.636911,0.08429987,5.60748,0.8184025,21.59603,0.1619369,0.2659215,0.07139,178.5106,20.59737
7/22/21 10:30,5,143.4204,154.4248,0.1047629,98.4772,6.885,5.699969,177.1371,5.60747,0.04830575,5.60747,0.07138706,20.34768,0.04875036,0.04801969,0.07138706,177.1371,20.59734
7/22/21 10:40,6,143.3397,154.343,0.1050227,98.72412,6.982,5.746215,177.886,5.632694,0.05351441,5.653717,0.6938952,22.71948,0.263798,0.1709033,0.1958879,178.5102,21.97049
7/22/21 10:50,7,143.2873,154.2899,0.1053334,99.01941,7.089,5.746215,176.2632,5.578035,0.08657574,5.561218,0.1958879,20.34766,0.04874932,0.07158352,0.07138602,178.5102,20.59733
7/22/21 11:00,8,143.1933,154.1947,0.1056427,99.31328,7.204,5.699966,176.5129,5.586444,0.08899228,5.561218,0.3203897,20.34766,0.04874932,0.1165295,-0.05311582,174.3907,21.97049
7/22/21 11:10,9,143.1102,154.1105,0.1059618,99.61656,7.32,5.699378,176.8702,5.59848,0.06485747,5.606888,0.1956945,19.97123,0.01461854,0.08160985,-0.05328495,177.1198,20.59533
7/22/21 11:20,10,142.9254,153.9233,0.1062078,99.85033,7.435,5.65204,176.838,5.597397,0.04327582,5.605803,0.817668,21.46517,0.1500716,0.2614764,0.07086531,178.4604,24.7099
7/22/21 11:30,11,142.8369,153.8337,0.1065202,100.1472,7.55,5.651779,174.9585,5.534091,0.05349712,5.513076,0.1952459,19.96673,0.01421069,0.08159148,-0.05367752,174.3345,19.21798
7/22/21 11:40,12,142.7814,153.7774,0.1067932,100.4067,7.647,5.605452,174.831,5.529796,0.05316508,5.512984,0.1952148,19.96642,0.01418242,0.08159015,-0.05370467,174.3318,19.21768
7/22/21 11:50,13,142.7208,153.7161,0.107095,100.6934,7.753,5.651663,175.9534,5.567601,0.05854166,5.559196,0.1952074,20.09114,0.02549013,0.109698,-0.05371124,172.9585,20.59029
7/22/21 12:00,14,142.6931,153.688,0.1074795,101.0589,7.878,5.696662,175.9176,5.566393,0.07587268,5.557989,0.0703676,19.46322,-0.03144197,0.08907218,-0.05406628,177.0404,17.84128
7/22/21 12:10,15,142.6259,153.6199,0.1079952,101.5489,8.05,5.557428,173.1563,5.473392,0.04753779,5.464989,0.3190348,19.83563,0.002323902,0.12287,-0.05423161,172.9068,19.21187
7/22/21 12:20,16,142.5138,153.5063,0.1085354,102.0623,8.24,5.648921,173.7527,5.493478,0.06903172,5.46407,0.1942988,19.8325,0.002040303,0.1108082,-0.05450623,172.8795,19.20884
7/22/21 12:30,17,142.3036,153.2934,0.10887,102.3802,8.39,5.554844,171.5843,5.420445,0.0666723,5.416245,0.4424787,20.82455,0.09198762,0.1279147,0.06937529,171.4596,19.20348
7/22/21 12:40,18,142.3402,153.3305,0.108855,102.366,8.38,5.645194,173.5202,5.48565,0.06026025,5.460459,0.1930642,19.94486,0.01222729,0.09722612,-0.05558656,172.7723,19.19692
7/22/21 12:50,19,142.4055,153.3966,0.1088061,102.3195,8.35,5.598701,174.1345,5.506337,0.05907552,5.460156,0.06864187,19.81917,0.000831574,0.06190205,-0.05567701,176.8768,19.19593
7/22/21 13:00,20,142.475,153.4671,0.1088327,102.3448,8.34,5.598922,173.6423,5.489762,0.07174347,5.460373,0.06871121,19.44595,-0.03300805,0.04795092,-0.05561233,172.7698,19.19664
7/22/21 13:10,21,142.4815,153.4736,0.1087694,102.2847,8.32,5.552981,173.0262,5.469008,0.03848115,5.460611,0.06878783,19.69606,-0.01033037,0.07992146,-0.05554074,172.7769,19.19743
7/22/21 13:20,22,142.4747,153.4667,0.1087993,102.313,8.33,5.553068,173.7767,5.494286,0.03983227,5.506882,0.1931454,20.19499,0.03490667,0.07665911,0.06881498,174.1507,20.56897
7/22/21 13:30,23,142.5632,153.5564,0.1090885,102.5879,8.4,5.64546,174.1512,5.506903,0.05570227,5.460717,0.3174832,20.0704,0.02361034,0.1217349,-0.05550926,178.2651,23.31158
7/22/21 13:40,24,142.482,153.4741,0.1098661,103.3269,8.66,5.553097,172.4062,5.448128,0.06847905,5.460725,0.3174861,20.07043,0.02361284,0.1614365,-0.05550684,167.2951,17.82653
7/22/21 13:50,25,142.3147,153.3046,0.109806,103.2697,8.68,5.644465,175.7427,5.560504,0.06169796,5.552109,0.06851251,19.56851,-0.02189493,0.05536303,-0.05579772,176.8645,20.56564
7/22/21 14:00,26,142.1637,153.1516,0.1106367,104.0592,8.97,5.55102,172.4703,5.450286,0.07048376,5.458681,0.1924563,20.31261,0.0455712,0.08896721,0.06816889,169.978,20.56185
7/22/21 14:10,27,142.1769,153.165,0.1103643,103.8003,8.89,5.549289,173.4164,5.482153,0.04964796,5.456977,0.6888778,21.42789,0.1466919,0.1856047,0.0676231,174.0393,20.55583
7/22/21 14:20,28,142.2726,153.2619,0.1104923,103.922,8.9,5.547619,173.4919,5.484696,0.05306106,5.501476,0.4397434,20.55001,0.06709599,0.1401343,0.06709599,173.9901,19.18001
7/22/21 14:30,29,142.3062,153.2961,0.1101414,103.5884,8.79,5.547219,172.9821,5.467523,0.04439104,5.454939,0.1911774,20.17501,0.03309529,0.0931128,-0.05723741,173.9784,19.17872
7/22/21 14:40,30,142.3639,153.3544,0.1098496,103.3111,8.68,5.640491,175.2527,5.544,0.049992,5.548195,1.061101,23.41685,0.3270272,0.282562,0.1915058,172.637,21.92216
7/22/21 14:50,31,142.4905,153.4827,0.1097521,103.2185,8.63,5.594921,174.024,5.502616,0.05903818,5.502616,0.1916987,20.67858,0.07875318,0.0638916,0.06745864,175.3943,20.55401
7/22/21 15:00,32,142.4569,153.4487,0.1095838,103.0585,8.58,5.642664,173.821,5.495778,0.06767067,5.458007,0.813591,21.30709,0.1357383,0.2208085,0.06795307,172.6995,20.55947
7/22/21 15:10,33,142.5091,153.5016,0.1094177,102.9008,8.52,5.597407,174.2213,5.509262,0.0722148,5.505065,0.4411129,20.68722,0.07953646,0.1237772,0.0682372,169.9842,20.5626
7/22/21 15:20,34,142.6048,153.5985,0.1093237,102.8114,8.47,5.644975,175.5083,5.55261,0.07368133,5.55261,0.06867075,19.94413,0.0121613,0.06190299,-0.05565003,171.3949,20.56738
7/22/21 15:30,35,142.6215,153.6154,0.1091686,102.664,8.42,5.691494,174.7701,5.527748,0.06924521,5.506755,2.306674,22.93703,0.2835224,0.6473098,0.06877451,174.1469,20.56853
7/22/21 15:40,36,142.6987,153.6937,0.1090592,102.5601,8.37,5.646946,175.0672,5.537752,0.05998455,5.554552,1.064176,21.69636,0.1710335,0.2991181,0.06928312,175.566,20.57414
7/22/21 15:50,37,141.3686,152.3461,0.108037,101.5886,8.34,5.970739,185.9275,5.903539,0.04969544,5.878338,1.93495,38.15815,1.663598,0.210917,1.686211,185.1793,41.15095
7/22/21 16:00,38,132.4028,143.2632,0.1018934,95.75028,8.42,11.05485,336.0026,10.95823,0.0774589,10.96244,11.26506,131.9565,10.16815,0.4738745,10.02114,338.8712,128.9632
7/22/21 16:10,39,116.2153,126.8641,0.09085457,85.26,8.6,26.49205,793.3384,26.36181,0.111157,26.3534,33.28706,299.6225,25.37015,2.764238,24.32965,795.8332,288.1465
7/22/21 16:20,40,117.5849,128.2516,0.09186,86.21548,8.61,39.71804,1182.277,39.4617,0.156896,39.48692,24.95741,271.3648,22.80808,1.228516,22.46871,1189.888,264.877
7/22/21 16:30,41,117.6612,128.3289,0.09199125,86.3402,8.64,47.31092,1408.958,47.09656,0.1397883,47.07974,27.32905,285.4107,24.0816,1.187282,23.59505,1405.713,275.9261
7/22/21 16:40,42,119.1605,129.8478,0.09298503,87.2846,8.61,54.39649,1619.828,54.19889,0.1279331,54.16526,25.9657,233.5438,19.37891,2.564807,17.99817,1622.949,210.0771
7/22/21 16:50,43,118.1492,128.8233,0.09217139,86.51139,8.58,56.52664,1678.329,56.16926,0.3093593,56.15665,20.48914,224.5678,18.56506,0.9575648,18.24816,1680.701,222.4457
7/22/21 17:00,44,118.9111,129.5952,0.09262581,86.94324,8.54,58.79386,1750.636,58.60466,0.1956761,58.65511,16.132,189.7438,15.40763,0.4860271,15.26049,1753.508,194.9867
7/22/21 17:10,45,120.1037,130.8034,0.09316331,87.45403,8.43,59.02536,1758.009,58.85298,0.1463739,58.84036,12.27253,147.9259,11.61607,0.3525071,11.40102,1757.635,142.8078
7/22/21 17:20,46,121.1363,131.8494,0.0936375,87.90465,8.34,57.36762,1706.667,57.12373,0.5692775,57.27511,11.65171,141.5772,11.04044,0.3249376,11.02912,1711.162,141.4524
7/22/21 17:30,47,123.0235,133.7614,0.09482151,89.02983,8.28,56.86729,1685.443,56.40887,0.8585874,56.77477,8.664846,109.3827,8.121418,0.3533297,8.042169,1697.68,111.2557
7/22/21 17:40,48,124.1646,134.9173,0.09547213,89.64812,8.22,56.08385,1668.176,55.82729,0.1328679,55.85253,7.793609,94.40383,6.763304,0.5259562,6.548187,1670.298,87.91045
7/22/21 17:50,49,125.0281,135.7921,0.09597468,90.1257,8.19,55.06673,1638.976,54.84382,0.1931044,54.88168,6.548293,78.54599,5.325499,0.4405471,5.178311,1635.979,79.66986
7/22/21 18:00,50,126.2635,137.0437,0.09673775,90.85085,8.15,54.14169,1614.508,54.01971,0.08882426,54.00289,5.178342,65.3096,4.125377,0.3576816,4.057444,1616.756,65.93398
7/22/21 18:10,51,127.1422,137.9338,0.09730339,91.38837,8.13,53.86415,1604.52,53.68329,0.1344583,53.67909,6.174706,63.18679,3.932905,0.8413565,3.434728,1601.648,87.91206
7/22/21 18:20,52,127.5509,138.3479,0.09751125,91.58591,8.1,54.00297,1610.764,53.89361,0.0951693,53.86417,3.434729,53.44656,3.049773,0.1717101,3.061096,1612.637,52.19781
7/22/21 18:30,53,128.1846,138.9899,0.09787595,91.93249,8.07,54.88201,1636.114,54.74741,0.09953041,54.74321,3.683818,52.6973,2.98184,0.3108977,2.812007,1635.989,57.69231
7/22/21 18:40,54,128.9438,139.759,0.09829835,92.3339,8.03,55.52972,1654.72,55.3741,0.138477,55.39092,2.562918,46.7033,2.438373,0.1187486,2.438373,1645.604,48.07693
7/22/21 18:50,55,129.4153,140.2366,0.0985152,92.53998,7.994,55.48346,1652.348,55.29419,0.08474752,55.2984,3.185641,47.07793,2.47234,0.3054906,2.313828,1653.846,42.58242
7/22/21 19:00,56,129.946,140.7742,0.09877227,92.78426,7.955,54.60442,1628.621,54.49506,0.1011177,54.51189,3.932907,46.32867,2.404406,0.5339485,2.189284,1622.253,43.95605
7/22/21 19:10,57,130.6192,141.4563,0.09909876,93.09454,7.906,53.54031,1590.41,53.20805,0.6050989,53.35525,3.559273,47.7023,2.528951,0.4012608,2.313828,1592.033,59.06594
7/22/21 19:20,58,131.2264,142.0714,0.09937736,93.3593,7.856,52.15236,1550.699,51.87056,0.1855388,51.8285,2.313828,43.7063,2.166639,0.07160803,2.189284,1557.692,43.95605
7/22/21 19:30,59,131.7754,142.6276,0.09964364,93.61234,7.817,50.30175,1502.622,50.25128,0.04163536,50.25548,3.434729,46.82817,2.449695,0.5022784,2.064739,1502.747,56.31868
7/22/21 19:40,60,132.4568,143.3179,0.1000025,93.95337,7.778,48.77499,1454.67,48.6362,0.08369705,48.58993,2.812007,44.7053,2.257217,0.3067468,2.189284,1456.044,42.58242
7/22/21 19:50,61,133.1377,144.0077,0.1003615,94.29455,7.739,46.92439,1397.852,46.7225,0.205274,46.73933,2.438373,42.08292,2.01945,0.2669743,1.940195,1395.604,41.20879
7/22/21 20:00,62,133.7157,144.5932,0.100651,94.56967,7.702,45.16631,1346.154,44.98124,0.1352459,44.98124,2.189284,40.95904,1.91755,0.1577005,1.81565,1344.78,42.58242
7/22/21 20:10,63,134.3313,145.2169,0.1009639,94.86704,7.664,43.31869,1294.295,43.23457,0.05858562,43.22615,2.065004,37.83976,1.63473,0.1941492,1.566792,1291.297,35.71674
