sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
1,04/29/2021 08:00:00,12.6,15.0,-32,-32
2,04/29/2021 08:10:00,13.1,16.1,-35,-29
3,04/29/2021 08:20:00,14.0,17.6,-35,-31
4,04/29/2021 08:30:00,14.5,19.1,-35,-34
5,04/29/2021 08:40:00,14.8,20.1,-37,-35
6,04/29/2021 08:50:00,14.9,20.0,-40,-36
7,04/29/2021 09:00:00,15.2,20.1,-37,-37
8,04/29/2021 09:10:00,15.4,20.5,-33,-35
9,04/29/2021 09:20:00,15.5,20.1,-40,-39
10,04/29/2021 09:30:00,16.0,20.0,-48,-44
11,04/29/2021 09:40:00,21.5,23.5,-49,-49
12,04/29/2021 09:50:00,27.0,25.5,-47,-49
13,04/29/2021 10:00:00,29.7,27.2,-48,-48
14,04/29/2021 10:10:00,30.8,29.5,-19,-45
15,04/29/2021 10:20:00,21.1,3.6,-30,-36
16,04/29/2021 10:30:00,12.2,0.2,-50,-34
17,04/29/2021 10:40:00,7.1,1.3,-39,-40
18,04/29/2021 10:50:00,2.8,2.0,-39,-40
19,04/29/2021 11:00:00,1.4,2.7,-27,-32
20,04/29/2021 11:10:00,3.2,2.8,-26,-26
21,04/29/2021 11:20:00,5.4,3.0,-53,-35
22,04/29/2021 11:30:00,1.5,3.1,-36,-38
23,04/29/2021 11:40:00,1.4,2.1,-47,-40
24,04/29/2021 11:50:00,2.1,3.0,-27,-41
25,04/29/2021 12:00:00,3.7,2.8,-48,-44
26,04/29/2021 12:10:00,5.6,1.3,-52,-51
27,04/29/2021 12:20:00,3.3,1.5,-52,-52
28,04/29/2021 12:30:00,2.1,3.0,-52,-52
29,04/29/2021 12:40:00,1.4,4.6,-52,-52
30,04/29/2021 12:50:00,1.0,4.8,-52,-52
31,04/29/2021 13:00:00,0.8,4.4,-52,-52
32,04/29/2021 13:10:00,0.7,4.1,-52,-52
33,04/29/2021 13:20:00,0.6,4.0,-52,-52
34,04/29/2021 13:30:00,0.5,4.0,-51,-52
35,04/29/2021 13:40:00,0.5,4.0,-51,-51
36,04/29/2021 13:50:00,0.5,4.4,-51,-51
37,04/29/2021 14:00:00,0.5,5.3,-51,-51
38,04/29/2021 14:10:00,0.5,6.5,-51,-51
39,04/29/2021 14:20:00,0.5,7.8,-50,-51
40,04/29/2021 14:30:00,0.5,8.9,-50,-50
41,04/29/2021 14:40:00,0.5,9.0,-50,-49
42,04/29/2021 14:50:00,0.5,8.0,-50,-50
43,04/29/2021 15:00:00,0.5,7.0,-51,-51
44,04/29/2021 15:10:00,0.5,6.8,-50,-51
45,04/29/2021 15:20:00,0.4,7.8,-49,-50
46,04/29/2021 15:30:00,0.4,10.0,-49,-49
47,04/29/2021 15:40:00,0.5,12.7,-49,-49
48,04/29/2021 15:50:00,0.4,14.8,-49,-49
49,04/29/2021 16:00:00,0.4,15.5,-49,-49
50,04/29/2021 16:10:00,0.4,15.2,-49,-49
51,04/29/2021 16:20:00,0.4,14.1,-48,-49
52,04/29/2021 16:30:00,0.4,12.2,-48,-48
